Id,DietitianId,Name,Description,IsPublic,IsDemo,IsDraft,IsHiddenFromProduction,StepsJson,ArchivedAtUtc,CookTimeMinutes,IsArchived,PrepTimeMinutes,Servings,TagsJson,Slug,CaloriesKcal,CarbsGrams,FatGrams,ProteinGrams
2f7e7685-6d24-599d-ac17-ee750a1aae50,4735371b-3b76-4cc6-b914-0b66929ca69e,Biberiyeli fasulyeli kabak spagetti salata kasesi,"Yüksek protein odaklı bu kase, kuru fasulye ve kabak spagetti ile uzun süreli tokluk sağlar. Renkli sebzeler sayesinde tabağa canlı bir görünüm ve iyi bir lif dengesi ekler.",False,False,False,False,"[""Kabak Spagetti tabanını ayrı bir kapta haşlayıp süzün."", ""Kuru Fasulye için tercih ettiğiniz pişirme yöntemini uygulayıp dilimleyin."", ""Semizotu ve eşlik edecek yeşillikleri hazırlayın."", ""Sos malzemelerini karıştırıp kaseyi katmanlı şekilde birleştirin."", ""Sosu servis öncesinde gezdirip hemen sunun.""]",NULL,16,False,13,1,"[""öğle yemeği"", ""salata kasesi"", ""yüksek protein"", ""baklagil"", ""düşük karbonhidrat"", ""biberiyeli""]",biberiyeli-fasulyeli-kabak-spagetti-salata-kasesi-2f7e76,357,41.00,13.40,18.00
55584b49-10da-5bb0-83cd-1eda3487e808,4735371b-3b76-4cc6-b914-0b66929ca69e,Yoğurt soslu tavuklu pancarlı wrap,"Gün içinde sürdürülebilir enerji hedefleyen bu wrap, taşınabilir yapısıyla yoğun günlerde iyi çalışır. İç dolgu dengeli karbonhidrat, protein ve sebzeyi aynı lokmada toplar.",False,False,False,False,"[""Tavuk Göğsü harcını önceden pişirip ılıtın."", ""Pancar ve diğer eşlikçileri ince jülyen halinde hazırlayın."", ""Tam Buğday Lavaş yüzeyine yoğurt sos sürün."", ""Dolgu malzemelerini merkezde toplayıp sıkı şekilde sarın."", ""İkiye bölüp ılık ya da soğuk servis edin.""]",NULL,12,False,11,1,"[""öğle yemeği"", ""wrap"", ""pratik"", ""yüksek protein"", ""hafif"", ""taşınabilir""]",yogurt-soslu-tavuklu-pancarli-wrap-55584b,460,43.00,14.20,40.00
06cd3cfe-fe28-5dfd-a2e5-db16ddfeb986,4735371b-3b76-4cc6-b914-0b66929ca69e,Biberiyeli levrekli havuçlu fırın tepsisi,"Hafif ve dengeli bu ana öğün, tek tepside pratik hazırlık sunar. Levrek Fileto ile havuç uyumu hafif akşam yemekleri için güçlü bir seçenektir.",False,False,False,False,"[""Fırını önceden 190 dereceye ısıtın."", ""Levrek Fileto ve sebzeleri eşit pişecek boyutta hazırlayın."", ""Malzemeleri tepsiye yayıp zeytinyağı ve baharatlarla harmanlayın."", ""Biberiyeli dokunuşuyla lezzeti tamamlayın."", ""Kızarana kadar pişirip sıcak servis edin.""]",NULL,26,False,17,3,"[""akşam yemeği"", ""fırın"", ""sebze ağırlıklı"", ""balık"", ""renkli sebze"", ""biberiyeli""]",biberiyeli-levrekli-havuclu-firin-tepsisi-06cd3c,380,22.00,20.40,27.00
a4598379-541a-58ec-b7e4-0bfb68363d52,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli falafelli bulgur pilavı,"Ölçülü yapılı bu pilav tabağı, gün içi enerji ihtiyacını kontrollü karşılamak için tasarlandı. Tane tane doku ve dengeli protein miktarıyla günlük planlara kolayca uyum sağlar.",False,False,False,False,"[""Bulgur tabanını yıkayıp uygun kıvamda pişirin."", ""Falafel ve kırmızı lahana ile ayrı bir iç harç hazırlayın."", ""Pişen tahılı harçla birleştirip birkaç dakika dinlendirin."", ""Naneli ile aromayı canlandırın."", ""Ana öğün olarak sıcak servis edin.""]",NULL,23,False,16,3,"[""öğle yemeği"", ""pilav"", ""denge"", ""lif"", ""baklagil"", ""naneli""]",naneli-falafelli-bulgur-pilavi-a45983,538,60.00,24.20,20.00
d4c2c857-fe12-5938-94bd-b7f732cc4c98,4735371b-3b76-4cc6-b914-0b66929ca69e,Lor peynirli sarımsaklı kabak spagetti,"Ofis temposuna uygun bu tabak, klasik makarna hissini daha kontrollü bir içerikle sunar. Sos ve sebze dengesi sayesinde hafif ama tatmin edici bir alternatif oluşturur.",False,False,False,False,"[""Kabak Spagetti tabanını uygun süre boyunca pişirin."", ""Lor Peyniri ve sarımsak ile sos temelini hazırlayın."", ""Domates Sosu karışımını tavada kısa süre çevirin."", ""Haşlanan tabanı sos ile buluşturup birkaç dakika dinlendirin."", ""Sıcak servis edip taze otlarla tamamlayın.""]",NULL,14,False,11,2,"[""akşam yemeği"", ""makarna"", ""ofis dostu"", ""protein"", ""düşük karbonhidrat"", ""kekikli""]",lor-peynirli-sarimsakli-kabak-spagetti-d4c2c8,304,27.00,11.10,24.00
5cc1645f-abae-5324-b86b-94c829c351f7,4735371b-3b76-4cc6-b914-0b66929ca69e,Narlı çilekli ve ıspanaklı smoothie,"Türk mutfağı ilhamlı ara öğün alternatifi olan bu smoothie, ev tipi denge ve sürdürülebilir porsiyon kontrolü hedefini destekler. Meyve ve yeşil sebzeyi dengeli şekilde bir araya getirir.",False,False,False,False,"[""Nar ve çilek meyvelerini uygun boyutta hazırlayın."", ""Blender haznesine lor peyniri, ispanak ve meyveleri ekleyin."", ""İsteğe göre birkaç buz küpü ve su ilavesi yapın."", ""Karışım pürüzsüz olana kadar blenderdan geçirin."", ""Bekletmeden servis edin.""]",NULL,0,False,7,1,"[""ara öğün"", ""smoothie"", ""türk mutfağı"", ""antioksidan"", ""demir kaynağı"", ""pratik""]",narli-cilekli-ve-ispanakli-smoothie-5cc164,333,34.00,11.20,24.00
71d12da1-3df1-57e5-b75d-4145b59c3e44,4735371b-3b76-4cc6-b914-0b66929ca69e,Hindili kırmızı lahanalı kabak spagetti,"İtalyan dokunuşlu bu tabak, klasik makarna hissini daha kontrollü bir içerikle sunar. Sos ve sebze dengesi sayesinde hafif ama tatmin edici bir alternatif oluşturur.",False,False,False,False,"[""Kabak Spagetti tabanını uygun süre boyunca pişirin."", ""Hindi Göğsü ve kırmızı lahana ile sos temelini hazırlayın."", ""Domates Sosu karışımını tavada kısa süre çevirin."", ""Haşlanan tabanı sos ile buluşturup birkaç dakika dinlendirin."", ""Sıcak servis edip taze otlarla tamamlayın.""]",NULL,22,False,11,2,"[""akşam yemeği"", ""makarna"", ""italyan esintisi"", ""yüksek protein"", ""düşük karbonhidrat"", ""karabiberli""]",hindili-kirmizi-lahanali-kabak-spagetti-71d12d,311,25.00,9.20,32.00
1d3cfb4e-dafa-51cf-a07b-f966b85e1498,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli semizotlu ve patlıcanlı omlet,"Ferah ve canlı dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Semizotu ve patlıcan küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp süzme yoğurt ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,13,False,10,1,"[""kahvaltı"", ""omlet"", ""asya esintisi"", ""tava"", ""omega-3"", ""yüksek protein""]",naneli-semizotlu-ve-patlicanli-omlet-1d3cfb,460,18.00,26.70,37.00
bb4d0d24-38c9-5c6e-a657-7944e0ac95d5,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli edamameli ve brokolili omlet,"Baharatlı ve paylaşılabilir dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Edamame ve brokoli küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp süzme yoğurt ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,12,False,12,1,"[""kahvaltı"", ""omlet"", ""mezze"", ""tava"", ""bitkisel protein"", ""yüksek protein""]",naneli-edamameli-ve-brokolili-omlet-bb4d0d,576,25.00,31.50,48.00
1fc2e3b3-081a-5e6d-b353-6949762e36dd,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli edamameli ve biberli omlet,"Renkli ve güçlü dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Edamame ve renkli biber küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp süzme yoğurt ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,14,False,13,1,"[""kahvaltı"", ""omlet"", ""latin esintisi"", ""tava"", ""bitkisel protein"", ""yüksek protein""]",kekikli-edamameli-ve-biberli-omlet-1fc2e3,562,24.00,31.30,46.00
821b3a09-ce09-5121-8338-d47431b09a2b,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli ananaslı yulaf ve lor peyniri kasesi,"İskandinav ilhamlı bu kahvaltı, temiz içerik ve hafif yağ dengesi için tasarlandı. Ananas, yulaf ve lor peyniri birleşimiyle hafif ama dengeli bir başlangıç sunar.",False,False,False,False,"[""Yulaf tabanını uygun bir kapta hazırlayın; gerekiyorsa birkaç dakika önceden sıvı ile yumuşatın."", ""Lor Peyniri ile ananas parçalarını ayrı bir kapta nazikçe karıştırın."", ""Kaseye önce yulaf tabanını, üzerine lor peyniri karışımını alın."", ""Kabak Çekirdeği ve seçtiğiniz baharat dokunuşunu üzerine serpin."", ""Kıvamı oturduktan sonra soğuk servis edin.""]",NULL,2,False,13,1,"[""kahvaltı"", ""kase"", ""iskandinav"", ""protein"", ""tropik""]",naneli-ananasli-yulaf-ve-lor-peyniri-kasesi-821b3a,506,50.00,20.20,31.00
f7edc95f-f190-59a5-be49-09d2d27b6662,4735371b-3b76-4cc6-b914-0b66929ca69e,Hardallı kabaklı ve biberli omlet,"Ferah ve renkli dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Kabak ve renkli biber küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,14,False,11,1,"[""kahvaltı"", ""omlet"", ""akdeniz"", ""tava"", ""sebze"", ""yüksek protein""]",hardalli-kabakli-ve-biberli-omlet-f7edc9,466,16.00,26.50,41.00
b2e00cf8-822a-50b8-bf78-23d762679ee8,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli rokalı ve soğanlı omlet,"Tok tutan dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Roka ve soğan küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,10,False,8,1,"[""kahvaltı"", ""omlet"", ""yüksek protein"", ""tava"", ""yeşillik""]",naneli-rokali-ve-soganli-omlet-b2e00c,462,17.00,25.60,41.00
e90caad0-4a82-5f5c-b47d-97cc301907a0,4735371b-3b76-4cc6-b914-0b66929ca69e,Şeftalili yaban mersinli ve ıspanaklı smoothie,"Pratik hazırlanabilen ara öğün alternatifi olan bu smoothie, gün içinde sürdürülebilir enerji hedefini destekler. Meyve ve yeşil sebzeyi dengeli şekilde bir araya getirir.",False,False,False,False,"[""Şeftali ve yaban mersini meyvelerini uygun boyutta hazırlayın."", ""Blender haznesine süzme yoğurt, ispanak ve meyveleri ekleyin."", ""İsteğe göre birkaç buz küpü ve su ilavesi yapın."", ""Karışım pürüzsüz olana kadar blenderdan geçirin."", ""Bekletmeden servis edin.""]",NULL,0,False,7,1,"[""ara öğün"", ""smoothie"", ""pratik"", ""yaz meyvesi"", ""demir kaynağı""]",seftalili-yaban-mersinli-ve-ispanakli-smoothie-e90caa,341,38.00,12.10,20.00
f6d078d4-8e3f-5ed8-9ed9-5a9b8653135a,4735371b-3b76-4cc6-b914-0b66929ca69e,Zencefilli mercimekli edamameli çorbası,"Hafif yapılı bu çorba, baklagil bazlı yapısıyla mikrobesin çeşitliliği ve sindirim konforu sunar. Öğle ya da akşam öğününde hafif ama doyurucu bir alternatif oluşturur.",False,False,False,False,"[""Edamame ve temel aromatik sebzeleri küçük küpler halinde doğrayın."", ""Tencerede kısa süre kavurup baklagili ekleyin."", ""Üzerini geçecek kadar sıcak su ilave edip kısık ateşte pişirin."", ""Zencefilli dokunuşunu ekleyip kıvamı oturana kadar kaynatın."", ""İsterseniz kısmen blenderdan geçirip sıcak servis edin.""]",NULL,28,False,13,3,"[""çorba"", ""öğle yemeği"", ""sebze ağırlıklı"", ""baklagil"", ""lif"", ""bitkisel protein"", ""hafif""]",zencefilli-mercimekli-edamameli-corbasi-f6d078,467,51.00,17.20,27.00
da95c0cf-8083-50c8-ba75-fbd6669ba657,4735371b-3b76-4cc6-b914-0b66929ca69e,Biberiyeli hindili kabak spagetti salata kasesi,"Dengeli porsiyonlu bu kase, hindi göğsü ve kabak spagetti ile uzun süreli tokluk sağlar. Renkli sebzeler sayesinde tabağa canlı bir görünüm ve iyi bir lif dengesi ekler.",False,False,False,False,"[""Kabak Spagetti tabanını ayrı bir kapta haşlayıp süzün."", ""Hindi Göğsü için tercih ettiğiniz pişirme yöntemini uygulayıp dilimleyin."", ""Roka ve eşlik edecek yeşillikleri hazırlayın."", ""Sos malzemelerini karıştırıp kaseyi katmanlı şekilde birleştirin."", ""Sosu servis öncesinde gezdirip hemen sunun.""]",NULL,23,False,15,1,"[""öğle yemeği"", ""salata kasesi"", ""denge"", ""yüksek protein"", ""düşük karbonhidrat"", ""biberiyeli""]",biberiyeli-hindili-kabak-spagetti-salata-kasesi-da95c0,345,16.00,17.40,31.00
3388c560-0356-51e2-9603-45b06928c442,4735371b-3b76-4cc6-b914-0b66929ca69e,Labneli fasulyeli karnabaharlı wrap,"Kolay taşınabilir öğün düzeni hedefleyen bu wrap, taşınabilir yapısıyla yoğun günlerde iyi çalışır. İç dolgu dengeli karbonhidrat, protein ve sebzeyi aynı lokmada toplar.",False,False,False,False,"[""Kuru Fasulye harcını önceden pişirip ılıtın."", ""Karnabahar ve diğer eşlikçileri ince jülyen halinde hazırlayın."", ""Tam Buğday Lavaş yüzeyine labne sürün."", ""Dolgu malzemelerini merkezde toplayıp sıkı şekilde sarın."", ""İkiye bölüp ılık ya da soğuk servis edin.""]",NULL,14,False,12,1,"[""öğle yemeği"", ""wrap"", ""ofis dostu"", ""baklagil"", ""pratik"", ""taşınabilir""]",labneli-fasulyeli-karnabaharli-wrap-3388c5,481,64.00,13.40,26.00
c0a7d8fc-4ca1-55df-8cb6-82efdce0c2a0,4735371b-3b76-4cc6-b914-0b66929ca69e,Biberiyeli somonlu pak choili fırın tepsisi,"Tanıdık ama hafif ve dengeli bu ana öğün, tek tepside pratik hazırlık sunar. Somon Fileto ile pak choi uyumu hafif akşam yemekleri için güçlü bir seçenektir.",False,False,False,False,"[""Fırını önceden 190 dereceye ısıtın."", ""Somon Fileto ve sebzeleri eşit pişecek boyutta hazırlayın."", ""Malzemeleri tepsiye yayıp zeytinyağı ve baharatlarla harmanlayın."", ""Biberiyeli dokunuşuyla lezzeti tamamlayın."", ""Kızarana kadar pişirip sıcak servis edin.""]",NULL,23,False,15,2,"[""akşam yemeği"", ""fırın"", ""türk mutfağı"", ""omega-3"", ""asya esintisi"", ""biberiyeli""]",biberiyeli-somonlu-pak-choili-firin-tepsisi-c0a7d8,411,13.00,26.60,30.00
33eba282-dbd8-5c56-b48c-7db6d1477b7e,4735371b-3b76-4cc6-b914-0b66929ca69e,Fasulyeli kinoalı dolgulu mantar,"İtalyan dokunuşlu bu fırın yemeği, porsiyon kontrolünü kolaylaştıran düzenli bir ana öğündür. Mantar içinde hazırlanan iç harç, dengeli karbonhidrat ve ölçülü protein uyumu desteği sunar.",False,False,False,False,"[""Mantar içini hazırlayıp dolguluk hale getirin."", ""Kuru Fasulye ve kinoa bazlı iç harcı tavada kısa süre çevirin."", ""Fesleğenli baharatlarını ekleyip iç harcı dengeleyin."", ""Sebzelerin içine paylaştırıp fırın kabına dizin."", ""Yumuşayana kadar pişirip sıcak servis edin.""]",NULL,34,False,20,2,"[""akşam yemeği"", ""dolma"", ""italyan esintisi"", ""baklagil"", ""kompleks karbonhidrat"", ""fırın""]",fasulyeli-kinoali-dolgulu-mantar-33eba2,450,66.00,10.50,23.00
46d13fcd-ca0b-53f8-a6b5-26c4eada2569,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli pak choili ve semizotlu omlet,"Ferah ve canlı dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Pak Choi ve semizotu küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,14,False,11,1,"[""kahvaltı"", ""omlet"", ""asya esintisi"", ""tava"", ""yüksek protein""]",kekikli-pak-choili-ve-semizotlu-omlet-46d13f,446,12.00,25.60,42.00
2e379218-9758-52b8-9c60-5b6061df2671,4735371b-3b76-4cc6-b914-0b66929ca69e,Zerdeçallı fasulyeli mantarlı çorbası,"Baharatlı ve paylaşılabilir yapılı bu çorba, baklagil bazlı yapısıyla baklagil, tahin ve taze ot dengesi sunar. Öğle ya da akşam öğününde hafif ama doyurucu bir alternatif oluşturur.",False,False,False,False,"[""Mantar ve temel aromatik sebzeleri küçük küpler halinde doğrayın."", ""Tencerede kısa süre kavurup baklagili ekleyin."", ""Üzerini geçecek kadar sıcak su ilave edip kısık ateşte pişirin."", ""Zerdeçallı dokunuşunu ekleyip kıvamı oturana kadar kaynatın."", ""İsterseniz kısmen blenderdan geçirip sıcak servis edin.""]",NULL,26,False,10,3,"[""çorba"", ""öğle yemeği"", ""mezze"", ""baklagil"", ""lif"", ""hafif""]",zerdecalli-fasulyeli-mantarli-corbasi-2e3792,368,46.00,12.50,18.00
ddc319f9-28de-5f4d-bf26-e6dfeca886b1,4735371b-3b76-4cc6-b914-0b66929ca69e,Sumaklı falafelli karabuğday pilavı,"Renkli ve güçlü yapılı bu pilav tabağı, gün içi enerji ihtiyacını kontrollü karşılamak için tasarlandı. Tane tane doku ve dengeli protein miktarıyla günlük planlara kolayca uyum sağlar.",False,False,False,False,"[""Karabuğday tabanını yıkayıp uygun kıvamda pişirin."", ""Falafel ve havuç ile ayrı bir iç harç hazırlayın."", ""Pişen tahılı harçla birleştirip birkaç dakika dinlendirin."", ""Sumaklı ile aromayı canlandırın."", ""Ana öğün olarak sıcak servis edin.""]",NULL,19,False,15,2,"[""öğle yemeği"", ""pilav"", ""latin esintisi"", ""glutensiz"", ""baklagil"", ""sumaklı""]",sumakli-falafelli-karabugday-pilavi-ddc319,547,60.00,25.20,20.00
1618dfe8-3525-5443-97cb-39ea2c92e35c,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli mantarlı ve pak choili omlet,"Sade ve taze dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Mantar ve pak choi küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,14,False,8,1,"[""kahvaltı"", ""omlet"", ""iskandinav"", ""tava"", ""hafif"", ""yüksek protein""]",kekikli-mantarli-ve-pak-choili-omlet-1618df,454,13.00,25.50,43.00
f92cc4a7-c6c7-5a8a-933b-cd45f622069c,4735371b-3b76-4cc6-b914-0b66929ca69e,Yaban mersinli mangolu ve semizotlu smoothie,"Akdeniz esintili ara öğün alternatifi olan bu smoothie, lif ve sağlıklı yağ dengesi hedefini destekler. Meyve ve yeşil sebzeyi dengeli şekilde bir araya getirir.",False,False,False,False,"[""Yaban Mersini ve mango meyvelerini uygun boyutta hazırlayın."", ""Blender haznesine lor peyniri, semizotu ve meyveleri ekleyin."", ""İsteğe göre birkaç buz küpü ve su ilavesi yapın."", ""Karışım pürüzsüz olana kadar blenderdan geçirin."", ""Bekletmeden servis edin.""]",NULL,0,False,7,1,"[""ara öğün"", ""smoothie"", ""akdeniz"", ""antioksidan"", ""omega-3"", ""pratik""]",yaban-mersinli-mangolu-ve-semizotlu-smoothie-f92cc4,345,37.00,11.20,24.00
03d76753-326a-5376-b5fe-07c2cd089659,4735371b-3b76-4cc6-b914-0b66929ca69e,Hardallı sarımsaklı ve mantarlı omlet,"Tok tutan dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Sarımsak ve mantar küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,8,False,8,1,"[""kahvaltı"", ""omlet"", ""yüksek protein"", ""tava"", ""aromatik""]",hardalli-sarimsakli-ve-mantarli-omlet-03d767,466,14.00,26.40,43.00
356ea923-fc48-5dc4-9e8b-533b939fc9ee,4735371b-3b76-4cc6-b914-0b66929ca69e,Naneli kırmızı lahanalı ve kabaklı omlet,"Hızlı hazırlanabilen dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Kırmızı Lahana ve kabak küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,10,False,10,1,"[""kahvaltı"", ""omlet"", ""pratik"", ""tava"", ""renkli sebze"", ""yüksek protein""]",naneli-kirmizi-lahanali-ve-kabakli-omlet-356ea9,457,16.00,25.40,41.00
d53d030d-b5f5-5267-ad69-8fd915732706,4735371b-3b76-4cc6-b914-0b66929ca69e,Tarçınlı mangolu kinoa ve süzme yoğurt kasesi,"Sebze ağırlıklı bu kahvaltı, mikrobesin çeşitliliği ve sindirim konforu için tasarlandı. Mango, kinoa ve süzme yoğurt birleşimiyle hafif ama dengeli bir başlangıç sunar.",False,False,False,False,"[""Kinoa tabanını uygun bir kapta hazırlayın; gerekiyorsa birkaç dakika önceden sıvı ile yumuşatın."", ""Süzme Yoğurt ile mango parçalarını ayrı bir kapta nazikçe karıştırın."", ""Kaseye önce kinoa tabanını, üzerine süzme yoğurt karışımını alın."", ""Kabak Çekirdeği ve seçtiğiniz baharat dokunuşunu üzerine serpin."", ""Kıvamı oturduktan sonra soğuk servis edin.""]",NULL,4,False,12,1,"[""kahvaltı"", ""kase"", ""sebze ağırlıklı"", ""kompleks karbonhidrat"", ""fermente"", ""tropik""]",tarcinli-mangolu-kinoa-ve-suzme-yogurt-kasesi-d53d03,516,56.00,20.40,27.00
1203ceea-ea68-5925-a75d-150fac050f45,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli soğanlı ve biberli omlet,"Ölçülü dokulu bu tarif, yumurta ve sebzeleri tek tavada bir araya getirir. Günün ilk yarısında dengeli bir protein kaynağı arayanlar için uygundur.",False,False,False,False,"[""Soğan ve renkli biber küçük parçalar halinde doğrayın."", ""Yapışmaz tavayı ısıtıp sebzeleri kısa süre soteleyin."", ""Yumurtaları çırpıp lor peyniri ile pürüzsüz hale getirin."", ""Karışımı tavaya dökün ve kısık ateşte kontrollü şekilde pişirin."", ""Omleti ikiye katlayıp sıcak servis edin.""]",NULL,13,False,11,1,"[""kahvaltı"", ""omlet"", ""denge"", ""tava"", ""aromatik"", ""yüksek protein""]",kekikli-soganli-ve-biberli-omlet-1203ce,466,19.00,25.50,40.00
c48e93d2-f1db-5ba6-8cda-14a2e060b46e,4735371b-3b76-4cc6-b914-0b66929ca69e,Ananaslı mandalinalı ve semizotlu smoothie,"Ofis temposuna uygun ara öğün alternatifi olan bu smoothie, kolay taşınabilir öğün düzeni hedefini destekler. Meyve ve yeşil sebzeyi dengeli şekilde bir araya getirir.",False,False,False,False,"[""Ananas ve mandalina meyvelerini uygun boyutta hazırlayın."", ""Blender haznesine süzme yoğurt, semizotu ve meyveleri ekleyin."", ""İsteğe göre birkaç buz küpü ve su ilavesi yapın."", ""Karışım pürüzsüz olana kadar blenderdan geçirin."", ""Bekletmeden servis edin.""]",NULL,0,False,8,1,"[""ara öğün"", ""smoothie"", ""ofis dostu"", ""tropik"", ""omega-3"", ""pratik""]",ananasli-mandalinali-ve-semizotlu-smoothie-c48e93,347,40.00,11.90,20.00
82a3c94c-becd-541a-b3fb-dd82323cb379,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli fasulyeli ıspanaklı çorbası,"Tanıdık ama hafif yapılı bu çorba, baklagil bazlı yapısıyla ev tipi denge ve sürdürülebilir porsiyon kontrolü sunar. Öğle ya da akşam öğününde hafif ama doyurucu bir alternatif oluşturur.",False,False,False,False,"[""Ispanak ve temel aromatik sebzeleri küçük küpler halinde doğrayın."", ""Tencerede kısa süre kavurup baklagili ekleyin."", ""Üzerini geçecek kadar sıcak su ilave edip kısık ateşte pişirin."", ""Kekikli dokunuşunu ekleyip kıvamı oturana kadar kaynatın."", ""İsterseniz kısmen blenderdan geçirip sıcak servis edin.""]",NULL,21,False,17,2,"[""çorba"", ""öğle yemeği"", ""türk mutfağı"", ""baklagil"", ""lif"", ""demir kaynağı"", ""hafif""]",kekikli-fasulyeli-ispanakli-corbasi-82a3c9,361,45.00,12.60,17.00
dea5eb91-ef37-562a-b52c-14f852a2efb2,4735371b-3b76-4cc6-b914-0b66929ca69e,Kekikli tofulu havuçlu fırın tepsisi,"Aromatik ve dengeli ve dengeli bu ana öğün, tek tepside pratik hazırlık sunar. Tofu ile havuç uyumu hafif akşam yemekleri için güçlü bir seçenektir.",False,False,False,False,"[""Fırını önceden 190 dereceye ısıtın."", ""Tofu ve sebzeleri eşit pişecek boyutta hazırlayın."", ""Malzemeleri tepsiye yayıp zeytinyağı ve baharatlarla harmanlayın."", ""Kekikli dokunuşuyla lezzeti tamamlayın."", ""Kızarana kadar pişirip sıcak servis edin.""]",NULL,24,False,13,2,"[""akşam yemeği"", ""fırın"", ""italyan esintisi"", ""bitkisel protein"", ""renkli sebze"", ""kekikli""]",kekikli-tofulu-havuclu-firin-tepsisi-dea5eb,351,25.00,19.40,19.00
