Id,Name,IsMandatory,IsProhibited,CanonicalName,Aliases,IsActive,IsCondiment
b50c3dc8-2d4d-4bdb-92a6-7722f675660c,Tavuk But,False,False,Tavuk But,"[""Tavuk But"", ""tavuk-but"", ""tavukbut"", ""chicken thigh"", ""chicken-thigh"", ""chickenthigh"", ""chicken leg"", ""chicken-leg"", ""chickenleg"", ""tavuk bacağı"", ""tavuk-bacağı"", ""tavukbacağı"", ""tavuk-bacagi"", ""tavuk bacagi"", ""tavukbacagi"", ""bütçe bud"", ""bütçe-bud"", ""bütçebud"", ""butce-bud"", ""butce bud"", ""butcebud""]",True,False
02408150-f4ff-4c0d-b09e-f7793f498e32,Tavuk Göğsü,False,False,Tavuk Göğsü,"[""Tavuk Göğsü"", ""tavuk-göğsü"", ""tavukgöğsü"", ""tavuk-gogsu"", ""tavuk gogsu"", ""tavukgogsu"", ""chicken breast"", ""chicken-breast"", ""chickenbreast"", ""chicken fillet"", ""chicken-fillet"", ""chickenfillet"", ""chicken filet"", ""chicken-filet"", ""chickenfilet"", ""skinless chicken breast"", ""skinless-chicken-breast"", ""skinlesschickenbreast"", ""boneless chicken breast"", ""boneless-chicken-breast"", ""bonelesschickenbreast"", ""haşlanmış tavuk"", ""haşlanmış-tavuk"", ""haşlanmıştavuk"", ""haslanmis-tavuk"", ""haslanmis tavuk"", ""haslanmistavuk"", ""ızgara tavuk göğsü"", ""ızgara-tavuk-göğsü"", ""ızgaratavukgöğsü"", ""izgara-tavuk-gogsu"", ""izgara tavuk gogsu"", ""izgaratavukgogsu"", ""tavuk fileto"", ""tavuk-fileto"", ""tavukfileto""]",True,False
17c25be3-47e9-4631-a795-5584ba7e9dee,Taze Fasulye,False,False,Taze Fasulye,"[""Taze Fasulye"", ""taze-fasulye"", ""tazefasulye"", ""green beans"", ""green-beans"", ""greenbeans"", ""çalı fasulyesi"", ""çalı-fasulyesi"", ""çalıfasulyesi"", ""cali-fasulyesi"", ""cali fasulyesi"", ""califasulyesi""]",True,False
83a8dbac-b740-40f9-8af6-c2ff2bbf3f63,Taze Soğan,False,False,Taze Soğan,"[""Taze Soğan"", ""taze-soğan"", ""tazesoğan"", ""taze-sogan"", ""taze sogan"", ""tazesogan"", ""scallion"", ""yeşil soğan"", ""yeşil-soğan"", ""yeşilsoğan"", ""yesil-sogan"", ""yesil sogan"", ""yesilsogan"", ""green onion"", ""green-onion"", ""greenonion"", ""spring onion"", ""spring-onion"", ""springonion""]",True,True
418a7fe5-420e-4078-8981-f71ecd729f7c,Tel Şehriye,False,False,Tel Şehriye,"[""Tel Şehriye"", ""tel-şehriye"", ""telşehriye"", ""tel-sehriye"", ""tel sehriye"", ""telsehriye"", ""vermicelli"", ""şehriye"", ""sehriye"", ""orzo""]",True,False
d4541134-784a-4710-a1e8-6718deca7124,Tereyağı,False,False,Tereyağı,"[""Tereyağı"", ""tereyagi"", ""butter"", ""taze tereyağı"", ""taze-tereyağı"", ""tazetereyağı"", ""taze-tereyagi"", ""taze tereyagi"", ""tazetereyagi"", ""tuzsuz tereyağı"", ""tuzsuz-tereyağı"", ""tuzsuztereyağı"", ""tuzsuz-tereyagi"", ""tuzsuz tereyagi"", ""tuzsuztereyagi"", ""salted butter"", ""salted-butter"", ""saltedbutter""]",True,False
ee000023-0000-0000-0000-000000000000,Ton Balığı,False,False,Ton Balığı,"[""Ton Balığı"", ""ton-balığı"", ""tonbalığı"", ""ton-baligi"", ""ton baligi"", ""tonbaligi"", ""tuna"", ""tuna fish"", ""tuna-fish"", ""tunafish"", ""canned tuna"", ""canned-tuna"", ""cannedtuna"", ""ton balık"", ""ton-balık"", ""tonbalık"", ""ton-balik"", ""ton balik"", ""tonbalik"", ""light ton"", ""light-ton"", ""lightton"", ""sardalye benzeri"", ""sardalye-benzeri"", ""sardalyebenzeri""]",True,False
ee00002d-0000-0000-0000-000000000000,Un,False,False,Un,"[""Un"", ""flour"", ""buğday unu"", ""buğday-unu"", ""buğdayunu"", ""bugday-unu"", ""bugday unu"", ""bugdayunu"", ""tam buğday unu"", ""tam-buğday-unu"", ""tambuğdayunu"", ""tam-bugday-unu"", ""tam bugday unu"", ""tambugdayunu""]",True,False
285b4d21-eef8-452c-b99b-1c7a306898c2,Yeşil Biber,False,False,Yeşil Biber,"[""Yeşil Biber"", ""yeşil-biber"", ""yeşilbiber"", ""yesil-biber"", ""yesil biber"", ""yesilbiber"", ""green pepper"", ""green-pepper"", ""greenpepper"", ""tatlı yeşil biber"", ""tatlı-yeşil-biber"", ""tatlıyeşilbiber"", ""tatli-yesil-biber"", ""tatli yesil biber"", ""tatliyesilbiber"", ""ince biber"", ""ince-biber"", ""incebiber""]",True,False
4d13a33a-a5b4-4763-bc7e-047d8bb53538,Yeşil Mercimek,False,False,Yeşil Mercimek,"[""Yeşil Mercimek"", ""yeşil-mercimek"", ""yeşilmercimek"", ""yesil-mercimek"", ""yesil mercimek"", ""yesilmercimek"", ""green lentil"", ""green-lentil"", ""greenlentil"", ""green lentils"", ""green-lentils"", ""greenlentils""]",True,False
80ddf5f6-1688-4690-a1c5-8cb353ed4a06,Yoğurt,False,False,Yoğurt,"[""Yoğurt"", ""yogurt"", ""yoghurt"", ""plain yogurt"", ""plain-yogurt"", ""plainyogurt""]",True,False
4d4b69f8-ee5b-4ada-a9d3-a3ec5e05eef1,Yumurta,False,False,Yumurta,"[""Yumurta"", ""egg"", ""eggs"", ""chicken egg"", ""chicken-egg"", ""chickenegg"", ""tavuk yumurtası"", ""tavuk-yumurtası"", ""tavukyumurtası"", ""tavuk-yumurtasi"", ""tavuk yumurtasi"", ""tavukyumurtasi"", ""chicken eggs"", ""chicken-eggs"", ""chickeneggs"", ""büyük yumurta"", ""büyük-yumurta"", ""büyükyumurta"", ""buyuk-yumurta"", ""buyuk yumurta"", ""buyukyumurta"", ""organik yumurta"", ""organik-yumurta"", ""organikyumurta""]",True,False
9a9086a3-cbe3-45cb-85fc-1152e2c4f132,Zeytinyağı,False,False,Zeytinyağı,"[""Zeytinyağı"", ""zeytinyagi"", ""olive oil"", ""olive-oil"", ""oliveoil"", ""extra virgin olive oil"", ""extra-virgin-olive-oil"", ""extravirginoliveoil""]",True,False
